Index,Label,Sentence
1576,4,저도 최근에 알았어요.
1577,4,"겨울에 일부러도 가는데."하고
1578,4,그런데 어느 타이밍에 이걸 꺼내지.
1579,4,정우가 갑자기 낮에 왔다.
1580,4,이밖에도 바티칸의 아이러니는 많다.
1581,4,"우리 아버지는 옛날 옛날에 죽었어."
1582,4,그런 환상일랑 애진작에 집어치워.
1583,4,예전에 신상초라는 사람이 있었다.
1584,4,승리는 그 다음에 오는 것이다.
1585,4,태초에 사랑이 사랑에서 만물이 생겼다.
1586,4,"이년 당장에 나가라.
1587,4,순식간에 마차는 거리를 빠져나가고….
1588,4,한참 후에 따버리는 난장보살을 툭 치며
1589,4,수업시간에 필기도 열심히 하구요.
1590,4,영구 어머니는 밤에 범일동으로 나갔다.
1591,4,라면 스프 맛소금 등에 들어간다.
1592,4,이 이론은 그대로 정치 역학에도 통한다.
1593,4,이번에는 너 개인에게 물어 보자.
1594,4,이에 따라 월 임대수익도 상승세다.
1595,4,처음에는 나도 함께 죽으려고 했다.
1596,4,여자는 남자의 호기심을 단박에 읽어.
1597,4,차례는 설과 추석 중양에 드린다.
1598,4,나는 그 밴드가 마음에 들었습니다.
1599,4,그때 일이 맘에 걸렸던 모양이야.
1600,4,나는 그 작별인사가 마음에 들었다.
1601,4,"오밤중에 컴퓨터 고치고 와?"
1602,4,이번엔 현우 어머니를 건너다봤다.
1603,4,시상식은 다음 달 10일에 한단다.
1604,4,그 시간대에 그네가 누리는 일상이었다.
1605,4,그리고 졸지에 인류 최초의 예술가가 된다.
1606,4,그녀는 정말 오랜만에 춤을 췄다.
1607,4,자이나미는 잠시 후에 들어왔다.
1608,4,"낮잠 자기 전에 화장실 다녀와야지?"
1609,4,-선생님 전에 텔레비전에서 봤어요.
1610,4,5월에 이사를 했다.
1611,4,언니도 이번에 부회장이 되었습니다.
1612,4,저번에 약속한 거 잊지 않았지.
1613,4,"그날 약속에 늦지는 않았어?"
1614,4,◆1·2일에 어떤 공연 있나
1615,4,이번에 구제될 수 있나.
1616,4,그와 동시에 똘배는 깜짝 놀랐습니다.
1617,4,팽이버섯을 마지막에 넣는다.
1618,4,그러나 절반에 가까운 46.3%가
1619,4,"아침에는 괜찮유.
1620,4,어린아이에서 노인에 이르기까지-.
1621,4,짝귀는 연설 도중에 천영감을 노려보았다.
1622,4,새벽녘에 깜박 잠이 들었던 모양이다.
1623,4,정이 말끝에 물었다.
1624,4,94년 초판에 이은 개정판.
1625,4,생명은 중심과 둘레를 동시에 가집니다.
1626,4,따라서 양수에 관계없이 선추를 살펴야 한다.
1627,4,한달에 176개사씩 늘어난 셈.
1628,4,그들 중에 사회주의자가 몇이나 되나.
1629,4,예리는 소년의 대답이 마음에 들었다.
1630,4,선거에 의한 임원과 위원선출의 원칙
1631,4,"저번에 왔던 그 사람이군요.
1632,4,마지막날 저녁에 노래방을 갔다.
1633,4,특히 문학의 해석의 경우에 그렇다.
1634,4,이번에는 엄마가 딸을 낳았습니다.
1635,4,매사에 자신이 없는 사람이다.
1636,4,-최근에는 언제 만나셨습니까.
1637,4,3일째에 폐백을 드린다.
1638,4,"우리는 안중에도 없다.
1639,4,그림 한 장에 수백만 원씩 한다면서?"
1640,4,일하고 밤에 잘 잔다
1641,4,그 다음엔 야채를 샀어.
1642,4,예전에 어떤 기자가 이런 얘길 하더군요.
1643,4,그 다음에 '과학'은 어떻습니까.
1644,4,"제삿날에는 피워."
1645,4,이번에는 민이가 대답을 했습니다.
1646,4,아침에 누가 코를 자꾸 쥐었다.
1647,4,뜻밖에도 여자는 탁자 둘 건너에 있었다.
1648,4,국제법상 반주권국에 속한다.
1649,4,오랜만에 느껴보는 바깥 공기였다.
1650,4,'진달래꽃아 간밤에 추웠지'
1651,4,역시 60만 킬로와트에 달한다.
1652,4,오늘 갑자기 셋째 시간에 시험을 쳤다.
1653,4,맨 처음에는 발이 떨린다.
1654,4,스물하나 그 푸른 나이에.
1655,4,전에는 천렵을 많이 했다.
1656,4,다음에 다시 부르겠습니다."
1657,4,참으로 오랜만에 새겨보는 이름이었다.
1658,4,한 십오 분 후에 돌아오겠어요."
1659,4,철수가 시험에 의외로 떨어졌다.
1660,4,그리고 최후에 이 일이 이루어졌다.
1661,4,나는 꿈의 밖에 있어요."
1662,4,둘 중에 하나를 택하라구.
1663,4,남자는 번번이 열쇠를 구멍에 못 맞춘다.
1664,4,가을누에 누에 가을에 치는 누에.
1665,4,그럼에도 얼음이 부족하였다.
1666,4,ᄒ선생은 아침에 이런 말을 했다.
1667,4,얼마 전에 있었던 물파동.
1668,4,대학들에 따르면 학생들은 '오!
1669,4,주로 사람이 별로 없는 평일 오전에.
1670,4,K는 그러나 여섯 시에 잠을 깼다.
1671,4,무우 자르듯 가르시아는 단칼에 거절했다.
1672,4,그 시간에 책이라도 읽자.
1673,4,한달에 계란 한판씩 줄게."
1674,4,그런데 이번엔 간첩으로 내려왔어.
1675,4,저녁에 모든 식구가 모였다.
1676,4,주역에는 정수만이 쓰입니다.
1677,4,한달음에 돌아왔다.
1678,4,"이 돌사자 얼마에 팔겠소?"
1679,4,이따 다섯 시경에 이리로 오지 그래.
1680,4,국내방송이 자정에 끝나면서 '땡!'
1681,4,불안감은 순식간에 사라져버렸다.
1682,4,소재와 디자인에 따라 다양하다.
1683,4,어머니께서 46살에 낳은 쉰동이격이다.
1684,4,후담에는 그러지 말아라."
1685,4,그 동안에 작품 좀 쓰셨나?
1686,4,이번에는 마침 그가 전화를 받았다.
1687,4,정말이지 순식간에 벌어진 일이었어.
1688,4,"다음 기회에 하지요."
1689,4,예술가 외에는 기대할 데가 없다.
1690,4,치료 원칙은 소화성 궤양에 준한다.
1691,4,또 겨울철에는 참새잡이도 많이 한다.
1692,4,"선생님은 사정에 너무 어두우십니다.
1693,4,오래전에 선우가 준 거야."
1694,4,귀에 무척이나 익은 음성이었다.
1695,4,어제 저녁에 왔어요.
1696,4,한참 만에 아이가 물었다.
1697,4,내가 전에 얘기했는지 모르겠다.
1698,4,오랜만에 비가 왔다.
1699,4,어제 오후에는 교감이 편지를 보냈다.
1700,4,내일 토요일과 다음 일요일에 자취 준비나 해야지.
1701,4,이 산림 넓이만 5천만ha에 이른다.
1702,4,그러나 범칙금에 따른 벌점은 면제된다.
1703,4,"어젯밤엔…… 좋았어요.
1704,4,이 담엔 벌이 있을 테야!
1705,4,그날 밤중에 싸움은 벌어졌다.
1706,4,모두 군사비밀에 속하기 때문이다.
1707,4,아침에 신문지 세 장밖에 주지 않았거든요.
1708,4,2주일 후에는 한 개를 다 먹인다.
1709,4,우리 6학년은 가을에 여행 간다.
1710,4,밤에 심부름을 왔으니까."
1711,4,손으로 귓바퀴를 횟수에 상관없이 여러 번 문지른다.
1712,4,"그동안에 난 죽었답니다."
1713,4,그 꿈이 무척 맘에 든대요."
1714,4,이 5월에 필자는 낙화암을 찾았다.
1715,4,"이번엔 또 왜 그래?"
1716,4,소설은 그 점에 있어서 보다 자유롭다.
1717,4,아무래도 아이들이 제일 마음에 걸린다.
1718,4,병은 환절기에 발병하기 쉽다.
1719,4,이번에는 필요없어."
1720,4,"이번엔 어느 쪽으로 갈래?"
1721,4,이번에는 동수가 물었습니다.
1722,4,오랜만에 얼굴이나 좀 보자.
1723,4,두 달 전에 했어."
1724,4,오늘은 오랜만에 보리나물국을 끓여야지.
1725,4,예전에 없이 반갑게 만돌이가 인사했다.
1726,4,그가 말끝에 장난스레 엄마를 붙였다.
1727,4,원장은 아침과 오후에 회진을 했다.
1728,4,중간에 철도가 끊겼던 것이다.
1729,4,이 이야기 끝에 내 이야기 하나 하겠습니다.
1730,4,바로 여기에 문제가 있다.
1731,4,나는 이번에 또 외웠다.
1732,4,잠깐 동안의 침묵 후에 동생이랑 어때?
1733,4,저녁에 온다고 했지.
1734,4,얼마 전에 한 편지를 받았다.
1735,4,나중에 천천히 하지 뭐."
1736,4,"그저께 저녁에 어디를 갔었니."
1737,4,이번엔 고개를 가로젓는군.
1738,4,우리는 평상시에 이렇게 말하지 않는다.
1739,4,다리의 전체 길이는 160m에 이른다.
1740,4,꽃은 8 ~ 9 월에 핀다.
1741,4,가르시아는 이튿날 새벽에 혼자 집을 나섰다.
1742,4,'엄만 처음에는 안 믿으시겠지.
1743,4,구월에 들어서 어느 날 저녁이다.
1744,4,얼마 만에 피워보는 담배일까.
1745,4,"온수기를 55도에 맞추어 두자.
1746,4,종반에 접어든 경기를 정신없이 중계한다.
1747,4,본교 아이들은 어제 일요일에 다 보았단다.
1748,4,전에 퇴학당한 애들 알지?
1749,4,㎢에 이른다.
1750,4,"그럼 나 엊저녁에 왔네.
1751,4,간밤에 꿈을 꾸었다.
1752,4,`이번에는 바꿉시다.
1753,4,물론 단시일 안에 효과는 안보이지요.
1754,4,오후에 밖에서 홍석규 할아버지를 만났다.
1755,4,"처음엔 다 그렇지 뭘.
1756,4,이번에는 심장이 뛰기 시작했다.
1757,4,어떤 경우에도 절망은 없소이다."
1758,4,"너 이번 주에는 꼭 와야 해.
1759,4,그리고 오후에는 자유로 사진을 찍었다.
1760,4,기원은 순식간에 난장판이 되었다.
1761,4,처음에 감금이 있었다.
1762,4,5시 정각에 깨워 드리지요.
1763,4,3연패 끝에 맛보는 짜릿한 승리.
1764,4,새벽녘에 잠깐 잠이 깨었다.
1765,4,"나중에 먹죠 뭐."(아들)
1766,4,잠시 후에 결과가 나왔다.
1767,4,다음 달에는 반찬 값을 줄이자.'
1768,4,조금 전에 약을 먹었거든."
1769,4,"오늘 밤에는 꽤 쌓이겠다!"
1770,4,그의 죽음은 믿음 다음에 왔었다.
1771,4,-밤에 소변이 자주 마렵다.
1772,4,내일 아침에 다시 한 번 물어봐야지.
1773,4,"크리스마스에 뭐 할거니?"
1774,4,"오늘 밤엔 심야 극장 없어요?"
1775,4,첨에는 다 그래요.
1776,4,나중에 다시 만납시다 채란 양."
1777,4,처음엔 애～은 구충제만 먹였다.
1778,4,이번엔 틀림없어.
1779,4,다음에는 "이제 진지를 드시지요.
1780,4,(잠시 후에 또 상황이 벌어졌다.)
1781,4,다음에는 더욱더욱 힘쓰겠습니다.
1782,4,오랜만에 찾은 집안의 정적.
1783,4,이번에는 그녀가 한국말로 물었다.
1784,4,내년엔 여기 오지 말자.
1785,4,그 가을에는 모두가 미쳐 있었습니다.
1786,4,다음에 사 주세요."
1787,4,바로 오늘 오전에 그런 말을 했어.
1788,4,옛날에 피그말리온이라는 조각가가 있었다.
1789,4,내 친구 중에 하나가 중얼거렸다.
1790,4,그런 점이 내 마음에 들었소.
1791,4,왜 꼭 일주일만에 나타난 것일까.
1792,4,"올 여름방학에는 안 나왔지요."
1793,4,일은 그 후에 벌어졌다.
1794,4,저녁과 새벽에 한 차례씩 밀물이 닥치지.
1795,4,해가 바뀐 ᆼ년 ᆼ월 ᆼ일에
1796,4,무의식간에 그들은 꼭 부둥켜안았다.
1797,4,새벽에 일어나 준비해서 나갔다.
1798,4,센이리는 세상에 제일가는 짐승이다.
1799,4,밤에는 무더웠다.
1800,4,수영시간 중에 급우가 몰려와
1801,4,3월에는 폭로가 있었다.
1802,4,"처음에는 정말 깜짝 놀랐어.
1803,4,그녀는 전에도 곧잘 혁진에게 퉁퉁거렸다.
1804,4,경복 아재는 정말 일주일 뒤에 다시 나타났다.
1805,4,강호사시가 조선 초기에 맹사성이 지은 연시조.
1806,4,"예전에 인터뷰 기사에서 봤거든요."
1807,4,얼마 만에 얻은 기회인데.
1808,4,세상에 이런 곳이 있구나!
1809,4,「에이 천하에 상종 못 헐 불쌍놈!」
1810,4,내일 아침에 넘겨드리지요.
1811,4,"하아 올해에는 풍년이 들겠구나.
1812,4,현실에 패배한 자들은 많다.
1813,4,잠시 후에 나는 슬며시 잠이 들었다.
1814,4,'정보검색원'은 아직 도입기에 있다.
1815,4,세상에 공짜는 없다는 교훈!
1816,4,여기에 예외는 없다.
1817,4,시상에 이런 기맥힐 일두.
1818,4,식탁 10 개에 의자 48 개를 들였다.
1819,4,하고 검토한 끝에 낸 것이다.
1820,4,그리고 요즈음에는 돈도 못 달래겠다.
1821,4,여기에는 나름대로 이유가 있다.
1822,4,그는 무의식간에 바싹 다가앉았다.
1823,4,참으로 오랜만에 만져보는 담배였다.
1824,4,그 까닭은 다른 데에 있지 않다.
1825,4,병정들은 나중엔 총을 놨다.
1826,4,문제는 결혼 후에 있지 않다.
1827,4,'한 날 한 시에 같이 죽자.'
1828,4,하루에도 몇 번씩이나 바라보는 저 버드나무!
1829,4,그 중에는 준호도 끼여 있었다.
1830,4,시학관도 인정이라 처음엔 웃었다.
1831,4,다음에 또 뵙죠."
1832,4,아침에 라디오를 들었다.
1833,4,겨울엔 목도리와 장갑을 꼭 챙긴다.
1834,4,"이번에도 입으로 치울래?"
1835,4,부디 역사 앞에 숙연하기 바란다.
1836,4,알어? 옛날에 잘됐어봐.
1837,4,"이놈 더위야 겨울에 보자."
1838,4,그러나 바로 여기에 공자 사상의 강점이 있습니다.
1839,4,"그러면 이번에 정하고 말아!
1840,4,"처음엔 그럴 테지.
1841,4,참 간만에 지면으로 인사 드리죠?
1842,4,얼마 전에 세상을 떠난 E.
1843,4,그런데 졸업 후에는 대우를 받는다.
1844,4,"분에 넘치는 말씀 황공하옵니다."
1845,4,다시 두어 달 후에 병석이가 찾아왔다.
1846,4,이번엔 틀림없이 건진다니까.
1847,4,"이 가을에 첫애를 낳는대나."
1848,4,오후 3시 반에 돌아왔다.
1849,4,작년에 집을 지었다.
1850,4,한 달에 육십만원이나 들다니……"
1851,4,자정이 다 된 시각에.
1852,4,이번에는 바로 등 뒤에서 소리가 난다.
1853,4,"겨울에 다시 한번 오십시오.
1854,4,저녁밥을 밤중에 주그로 잉!
1855,4,이 부분에 유난히 털이 많아요."
1856,4,어젯밤에 네가 명함 줬잖아."
1857,4,전체 제품 판매의 12～13%에 달한다.
1858,4,가을엔 황동이나 구리가 잘 어울린다.
1859,4,이번에는 못을 봤지.
1860,4,실제로는 언제나 교육을 뒷전에 밀어낸다.
1861,4,그와 동시에 문득 세호가 생각났습니다.
1862,4,10월에 해요.
1863,4,세상에 공짜는 없는가 보다.
1864,4,코트의 빨간색이 너무나 마음에 들었다.
1865,4,다음에 오세요."
1866,4,혜림 : 다음 주에 만나요.
1867,4,뿔고둥 뿔소라과에 딸린 고둥의 한 가지.
1868,4,그날 새벽녘에 그는 머리를 깎았다.
1869,4,"전에 그 오피스텔 정말 고마웠어요.
1870,4,유전자 조작은 농산물에 그치는 기술이 아니다.
1871,4,"이브에는 선약 있어요!"
1872,4,1년에 1000편은 써야한다.
1873,4,이번에 서정주씨가 탄 5.16문학상과
1874,4,이번엔 잘못 됐다 글마 다시."
1875,4,그 무렵에 토마스가 내게 왔다.
1876,4,상대적 照應이라는 문제가 여기에 따른다.
1877,4,"요즘에도 이가 있다니…….
1878,4,거기에는 이유가 있었다.
1879,4,자금은 다음날에 보내도록 하였다.
1880,4,이 호수는 발해 시대에도 있었다.
1881,4,모든 상처 뒤에 남게 마련인 흉터를.
1882,4,·가뭄에 농부는 비 기다리기
1883,4,"어젯밤에 굉장히 아팠어요.
1884,4,이 무렵에 작자는 원산으로 떠났다.
1885,4,동시에 이제 앞으로 닥쳐올 현실!
1886,4,병살 더블 플레이 병어 병어과에 딸린 바닷물고기.
1887,4,그런데 전에 이런 일이 있었다.
1888,4,하늘은 거의 흰빛에 가깝다.
1889,4,다음에 그 증거를 들어 보자.
1890,4,몇 시에 끝났지?"
1891,4,그러나 달밤에 얼른 드러나지는 않는다.
1892,4,이것은 생물임에 틀림없다.
1893,4,나중에 한번 놀러와라.
1894,4,그럼 토요일에 와.
1895,4,낭중에 필요하면 또 거두지 뭐."
1896,4,산세비에리아 백합과에 딸린 여러해살이풀.
1897,4,이러는 동안에 이야기가 시작된다.
1898,4,"우리가 황망중에 실수를 하였습니다.
1899,4,옛날에 선우가 줬어.
1900,4,소년에 혼자 되어 단출한 처지입지요.
1901,4,먼젓번에 남자 친구 오토바이 탔거든.
1902,4,왜 옛말에도 있지 않는가!
1903,4,가을에는 거름과 함께 잿물을 준다.
1904,4,그래서 조금은 눈에 익은 태극 마크.
1905,4,막판엔 여자정신대의 공포까지 겹쳤다.
1906,4,오랜만에 컴백한 인물도 있다.
1907,4,기준의 30%에 달하는 0.23%로
1908,4,그 모습에 지윤은 가슴 가득 연민을 느낀다.
1909,4,그의 진가는 9회에 더욱 빛났다.
1910,4,“히히히… 형님 덕분에 나팔 부는구나!”
1911,4,이 천하에 흉악한 산적 같은 놈.
1912,4,"작년에 왔지요.
